Order_ID,Customer_ID,Customer_name,Product_ID,Product_name,Product_category,Payment_type,Qty,Price,Datetime,Country,Ecommerce_website_name,Payment_txn_id,Payment_txn_success,Failure_reason
5374,55,Camila Grant,3,hat,apparel,UPI,22,40.99,2022-07-05,Italy,www.Target.com,3916R3628,N,Invalid credit card number
5375,5,Micheal Gus,12,etc,etc,Internet Banking ,934,etc,2022-07-21,Canada,www.Target.com,R4368zR2920,N,incorrectly entered information
5376,20,Danielle Will,15,etc,etc,UPI,430,etc,2021-12-06,Argentina,www.Ebay.com,}1034F}2715,N,insufficient funds
5377,39,Zangieff Russ,13,etc,etc,card,615,etc,2022-12-13,Brazil,www.Ebay.com,V2278nV4053,N,account has been closed
5378,35,Laurelton Shera,0,Computer,electronics,Internet Banking ,916,5.99,2021-06-18,Iceland,www.Amazon.com,N2967nN3638,N,expired card
5379,6,Michelle Otter,7,tv,electronics,wallet,447,50.99,2021-07-09,United Kingdom,www.Ebay.com,0194310354,Y,
5380,67,Lillian Cruz,24,etc,etc,wallet,630,etc,2020-10-12,South Korea,www.Ebay.com,M4061=M4893,N,incorrectly entered information
5381,61,Charlotte Hanson,28,etc,etc,card,983,etc,2022-03-31,Germany,www.Wal-Mart.com,)4497{)167,N,payment gateway is misconfigured
5382,18,Lewis Garden,22,etc,etc,UPI,61,etc,2021-02-06,South Korea,www.Ebay.com,W24+W676,Y,
5383,9,Ben Hues,5,eggs,food,card,539,3.99,2020-03-02,Italy,www.Ebay.com,e3096Ie4913,Y,
5384,62,Emma Streak,13,etc,etc,Internet Banking ,708,etc,2022-08-21,France,www.Wal-Mart.com,\695Q\4964,Y,
5385,37,Elizabeth kind,23,etc,etc,UPI,668,etc,2022-06-28,India,www.Target.com,i1085Mi183,N,account has been closed
5386,14,McKenzie Phoenix,15,etc,etc,UPI,868,etc,2021-01-29,Turkey,www.Target.com,m4020hm1632,Y,
5387,52,Tony Stark,1,Shirt,apparel,Internet Banking ,318,10.99,2021-04-06,India,www.Ebay.com,C3335aC1658,N,blocked by merchant account
5388,16,Farrah Michelle,26,etc,etc,wallet,308,etc,2020-01-27,Spain,www.Amazon.com,b3874+b3738,Y,
5389,5,Micheal Gus,24,etc,etc,Internet Banking ,148,etc,2021-04-13,United Kingdom,www.Wal-Mart.com,~2762a~1793,N,incorrectly entered information
5390,19,Chris garnet,20,etc,etc,Internet Banking ,443,etc,2020-02-02,ERROR,www.Ebay.com,81033w81557,N,blocked by merchant account
5391,27,Sol Badguy,11,etc,etc,card,366,etc,2020-10-03,Portugal,www.Target.com,12692e11026,N,Invalid credit card number
5392,9,Ben Hues,24,etc,etc,card,432,etc,2020-06-16,Ireland,www.Ebay.com,R8841R3520,N,insufficient funds
5393,34,Laura Williams,10,bike tires,bikes,card,5,150.99,2021-05-22,Serbia,www.Ebay.com,(1022^(134,Y,
5394,45,Brian Sea,8,phone,electronics,wallet,727,Error,2020-01-24,Mexico,www.Ebay.com,S928YS4057,Y,
5395,58,Mia Pena,26,etc,etc,card,65,etc,2020-07-07,Argentina,www.Wal-Mart.com,:1565q:2548,N,insufficient funds
5396,49,Daniel Maggio,12,etc,etc,wallet,315,etc,2021-06-19,United Kingdom,www.Ebay.com,>2514J>2112,N,no inventory
5397,57,Evelyn Michels,14,etc,etc,card,528,etc,2020-07-25,Argentina,www.Wal-Mart.com,m609sm893,N,payment gateway is misconfigured
5398,38,Honey Wells,18,etc,etc,UPI,35,etc,2022-07-22,Brazil,www.Ebay.com,?4556Z?4770,Y,
5399,56,Harper Gene,9,bike,bikes,wallet,884,199.99,2020-04-04,Portugal,www.Ebay.com,e2670<e2528,N,blocked by merchant account
5400,23,Noah Han,9,bike,bikes,Internet Banking ,375,450.99,2021-02-14,South Korea,www.Amazon.com,U280%U4010,N,account has been closed
5401,69,Marc Galdson,26,etc,etc,wallet,786,etc,2021-01-25,South Korea,www.Ebay.com,s32980s2820,Y,
5402,6,Michelle Otter,6,milk,food,card,76,15.99,2021-05-19,Switzerland,www.Amazon.com,q2447Uq3583,Y,
5403,27,Sol Badguy,14,etc,etc,Internet Banking ,108,etc,2022-06-11,Montenegro,www.Target.com,K3772|K743,N,insufficient funds
5404,25,Melia Rage,4,banana,food,card,509,5.99,2022-05-26,Argentina,www.Target.com,I2706TI4014,N,Credit card type isn’t accepted
5405,16,Farrah Michelle,4,banana,food,UPI,192,6.99,2022-01-22,New Zealand,www.Ebay.com,E214#E1262,Y,
5406,41,Chungli Chin,16,etc,etc,card,265,etc,2021-04-03,Spain,www.Amazon.com,,3287|,1818,Y,
5407,23,Noah Han,25,etc,etc,wallet,392,etc,2021-05-22,Germany,www.Wal-Mart.com,}4309n}4753,Y,
5408,35,Laurelton Shera,13,etc,etc,card,945,etc,2022-06-18,Iceland,www.Target.com,,45724,124,N,insufficient funds
5409,4,Ken Masters,10,bike tires,bikes,UPI,590,199.99,2022-03-17,China,www.Amazon.com,"1755;"3270,Y,
5410,45,Brian Sea,25,etc,etc,Internet Banking ,61,etc,2022-06-30,Brazil,www.Wal-Mart.com,t3411qt2948,Y,
5411,25,Melia Rage,17,etc,etc,wallet,667,etc,2022-03-16,China,www.Wal-Mart.com,G3415WG2593,N,payment gateway is misconfigured
5412,20,Danielle Will,10,bike tires,bikes,UPI,712,300.99,2021-01-23,Japan,www.Wal-Mart.com,_4951q_2006,N,payment gateway is misconfigured
5413,64,Nova Williow,7,tv,electronics,Internet Banking ,101,100.99,2020-02-07,Switzerland,www.Ebay.com,n1189(n836,Y,
5414,0,Christopher Edwin Breaux,26,etc,etc,Internet Banking ,853,etc,2021-09-15,Serbia,www.Ebay.com,;4493/;2504,N,blocked by merchant account
5415,2,Danny Hue,27,etc,etc,card,983,etc,2021-05-12,United States,www.Amazon.com,/2141d/226,N,no inventory
5416,27,Sol Badguy,29,etc,etc,Internet Banking ,905,etc,2021-11-01,China,www.Amazon.com,!1168H!533,Y,
5417,51,Karen Starrs,0,Computer,electronics,Internet Banking ,198,Error,2020-12-08,United Kingdom,www.Wal-Mart.com,m104+m585,N,incorrectly entered information
5418,13,Sophia Jean,10,bike tires,bikes,card,127,199.99,2021-10-31,China,www.Amazon.com,a4764Za2936,Y,
5419,21,Kenneth Zah,16,etc,etc,card,428,etc,2022-08-04,Iceland,www.Amazon.com,q773uq4783,N,insufficient funds
5420,25,Melia Rage,3,hat,apparel,UPI,709,6.99,2020-05-16,Ireland,www.Ebay.com,.3382V.4590,Y,
5421,10,Chris Gene,20,etc,etc,UPI,627,etc,2021-11-16,United States,www.Wal-Mart.com,%3138W%3206,Y,
5422,21,Kenneth Zah,12,etc,etc,Internet Banking ,749,etc,2022-06-12,Switzerland,www.Target.com,M4769UM914,N,account has been closed
5423,60,Amelia Crawford,9,bike,bikes,card,521,300.99,2020-08-29,India,www.Target.com,,3396\,3480,N,payment gateway is misconfigured
5424,16,Farrah Michelle,25,etc,etc,Internet Banking ,295,etc,2021-09-27,Turkey,www.Target.com,<342R<4083,N,payment gateway is misconfigured
5425,1,Normand Michel,29,etc,etc,Internet Banking ,437,etc,2021-12-19,Italy,www.Wal-Mart.com,=4422[=505,N,payment gateway is misconfigured
5426,1,Normand Michel,20,etc,etc,Internet Banking ,539,etc,2021-04-24,Iceland,other,C952&C1964,Y,
5427,32,Kliff Undersn,14,etc,etc,card,44,etc,2021-10-26,ERROR,www.Target.com,V2309LV639,N,insufficient funds
5428,34,Laura Williams,4,banana,food,UPI,739,5.99,2021-04-18,India,other,e1954ye3591,Y,
5429,15,Farah Jean,2,Pants,apparel,Internet Banking ,859,10.99,2022-01-05,Iceland,other,U3520[U3585,Y,
5430,12,Rose Jean,1,Shirt,apparel,card,955,6.99,2021-06-13,Japan,www.Amazon.com,=3938P=3414,N,expired card
5431,62,Emma Streak,16,etc,etc,card,689,etc,2020-08-07,Spain,www.Amazon.com,#3427\#4551,N,incorrectly entered information
5432,5,Micheal Gus,9,bike,bikes,Internet Banking ,477,300.99,2022-12-10,ERROR,www.Ebay.com,14625912696,Y,
5433,68,Addison Leah,22,etc,etc,Internet Banking ,729,etc,2021-12-26,India,www.Amazon.com,h3437Gh3844,N,Invalid credit card number
5434,70,Gemina Zoe,28,etc,etc,wallet,384,etc,2020-10-08,Portugal,www.Amazon.com,y18714y4185,N,Credit card type isn’t accepted
5435,46,Ronald Bensworth,21,etc,etc,Internet Banking ,772,etc,2020-12-08,Ireland,www.Wal-Mart.com,g1671pg631,N,purchase made while traveling
5436,70,Gemina Zoe,28,etc,etc,Internet Banking ,249,etc,2020-09-30,Portugal,www.Amazon.com,}2719s}3093,N,account has been closed
5437,0,Christopher Edwin Breaux,9,bike,bikes,Internet Banking ,450,450.99,2022-01-02,Japan,www.Wal-Mart.com,`3913@`3318,N,Invalid credit card number
5438,49,Daniel Maggio,10,bike tires,bikes,Internet Banking ,5,199.99,2021-10-28,Ireland,www.Amazon.com,_67^_2669,Y,
5439,67,Lillian Cruz,23,etc,etc,UPI,424,etc,2021-11-28,South Korea,www.Ebay.com,12628^11096,Y,
5440,50,Matthew Rosen,11,etc,etc,Internet Banking ,191,etc,2020-01-26,ERROR,www.Target.com,(25416(1772,Y,
5441,20,Danielle Will,21,etc,etc,wallet,818,etc,2021-11-02,Japan,www.Ebay.com,[2706v[3589,N,account has been closed
5442,10,Chris Gene,3,hat,apparel,card,65,65.9,2022-01-18,Switzerland,www.Wal-Mart.com,|2570k|1184,Y,
5443,5,Micheal Gus,22,etc,etc,wallet,261,Error,2021-10-17,Turkey,www.Target.com,'2207G'830,N,processor declined
5444,35,Laurelton Shera,2,Pants,apparel,wallet,125,65.9,2021-03-26,Argentina,www.Wal-Mart.com,n4461#n4847,N,purchase made while traveling
5445,2,Danny Hue,10,bike tires,bikes,Internet Banking ,80,150.99,2022-09-13,Russia,www.Target.com,>35057>1708,N,blocked by merchant account
5446,17,Christopher Michel,28,etc,etc,card,67,etc,2020-03-05,China,www.Ebay.com,K1623:K4026,N,payment gateway is misconfigured
5447,46,Ronald Bensworth,18,etc,etc,card,597,etc,2020-09-26,Ireland,www.Wal-Mart.com,l3826dl2880,Y,
5448,3,Jerry Jean,7,tv,electronics,wallet,147,100.99,2022-07-15,Spain,www.Target.com,01394E02371,N,blocked by merchant account
5449,20,Danielle Will,6,milk,food,Internet Banking ,136,3.99,2022-05-02,Germany,www.Amazon.com,B2066LB136,N,purchase made while traveling
5450,7,Morgan Freeman,29,etc,etc,wallet,580,etc,2022-09-21,China,www.Wal-Mart.com,o876,o1902,Y,
5451,43,Taylor Wind,28,etc,etc,wallet,10,etc,2020-11-18,China,www.Amazon.com,61585K63775,N,account has been closed
5452,70,Gemina Zoe,9,bike,bikes,card,599,250.99,2022-08-24,United Kingdom,www.Wal-Mart.com,3185O33606,Y,
5453,57,Evelyn Michels,25,etc,etc,Internet Banking ,351,etc,2022-05-22,Switzerland,www.Ebay.com,_655,_4986,N,account has been closed
5454,57,Evelyn Michels,3,hat,apparel,Internet Banking ,517,40.99,2022-05-16,New Zealand,www.Ebay.com,C3070<C1927,N,Credit card type isn’t accepted
5455,59,Isabella Willford,20,etc,etc,wallet,492,etc,2021-06-05,Portugal,www.Wal-Mart.com,A13184A1044,N,Invalid credit card number
5456,48,Danny Maggis,26,etc,etc,Internet Banking ,235,etc,2020-08-27,Brazil,www.Amazon.com,d3424hd1261,Y,
5457,16,Farrah Michelle,22,etc,etc,card,370,etc,2022-12-15,Russia,www.Amazon.com,x1045Ex1257,N,incorrectly entered information
5458,5,Micheal Gus,10,bike tires,bikes,wallet,375,250.99,2021-06-27,Canada,www.Wal-Mart.com,P1641HP308,Y,
5459,12,Rose Jean,17,etc,etc,card,535,etc,2021-09-12,Spain,www.Amazon.com,/3813c/2959,N,Invalid credit card number
5460,4,Ken Masters,9,bike,bikes,card,412,250.99,2022-07-09,China,www.Wal-Mart.com,q135bq3096,N,expired card
5461,29,Justice Rage,17,etc,etc,wallet,86,etc,2021-08-16,India,www.Target.com,f1818qf3543,Y,
5462,46,Ronald Bensworth,6,milk,food,card,677,3.99,2020-09-23,United States,www.Wal-Mart.com,_2941L_1821,Y,
5463,29,Justice Rage,0,Computer,electronics,UPI,447,50.99,2022-09-19,Spain,www.Target.com,~4271l~4239,Y,
5464,18,Lewis Garden,25,etc,etc,UPI,688,etc,2022-10-07,France,www.Amazon.com,z3420)z1935,N,blocked by merchant account
5465,9,Ben Hues,7,tv,electronics,Internet Banking ,449,500.99,2022-01-19,Turkey,www.Wal-Mart.com,v4651Wv4141,N,no inventory
5466,27,Sol Badguy,19,etc,etc,wallet,646,etc,2020-11-09,Ireland,www.Amazon.com,*1073}*4571,Y,
5467,2,Danny Hue,0,Computer,electronics,card,474,5.99,2022-12-03,Finland,www.Target.com,\33x\4590,N,account has been closed
5468,24,Ethan Shaw,3,hat,apparel,Internet Banking ,164,6.99,2020-11-04,Iceland,other,z2368^z4555,Y,
5469,43,Taylor Wind,8,phone,electronics,Internet Banking ,495,100.99,2021-10-14,South Korea,www.Ebay.com,(437t(1462,Y,
5470,4,Ken Masters,17,etc,etc,wallet,44,etc,2020-04-14,United States,www.Target.com,^1176q^1646,Y,
5471,21,Kenneth Zah,5,eggs,food,Internet Banking ,38,5.99,2020-06-29,Japan,www.Ebay.com,`3575p`1611,N,account has been closed
5472,38,Honey Wells,5,eggs,food,card,882,3.99,2020-01-18,ERROR,www.Target.com,F4080uF3345,Y,
5473,10,Chris Gene,17,etc,etc,card,348,etc,2021-04-19,Serbia,www.Amazon.com,r277'r4803,Y,
5474,30,Chipp Zanuff,21,etc,etc,Internet Banking ,85,etc,2021-03-21,ERROR,www.Amazon.com,31294h32428,Y,
5475,11,Abel Don,24,etc,etc,UPI,471,etc,2022-12-19,ERROR,www.Wal-Mart.com,?3847`?2236,N,Invalid credit card number
5476,46,Ronald Bensworth,9,bike,bikes,UPI,617,199.99,2020-12-10,Mexico,www.Wal-Mart.com,@4237v@3216,Y,
5477,38,Honey Wells,29,etc,etc,Internet Banking ,814,etc,2021-10-09,India,www.Target.com,i3095)i2087,N,Credit card type isn’t accepted
5478,13,Sophia Jean,11,etc,etc,Internet Banking ,526,etc,2022-10-24,Argentina,www.Wal-Mart.com,F2067sF522,N,Credit card type isn’t accepted
5479,14,McKenzie Phoenix,5,eggs,food,UPI,780,6.99,2021-07-17,ERROR,www.Ebay.com,92469%9328,Y,
5480,36,Rudy Derr,17,etc,etc,wallet,865,etc,2021-04-06,Brazil,www.Ebay.com,M130/M1031,N,incorrectly entered information
5481,34,Laura Williams,12,etc,etc,wallet,309,etc,2021-09-02,Portugal,www.Target.com,C3145;C1363,N,blocked by merchant account
5482,40,Carol Ritz,15,etc,etc,UPI,565,etc,2021-10-20,Iceland,www.Target.com,=4946V=4598,Y,
5483,22,Liam Shaw,25,etc,etc,card,624,etc,2022-11-10,Italy,www.Wal-Mart.com,v1058Mv2506,Y,
5484,59,Isabella Willford,13,etc,etc,UPI,874,etc,2021-02-22,Spain,www.Ebay.com,:4238d:761,Y,
5485,6,Michelle Otter,22,etc,etc,UPI,311,etc,2020-05-09,Argentina,www.Ebay.com,#45522#341,N,expired card
5486,35,Laurelton Shera,7,tv,electronics,UPI,37,200.99,2021-09-06,Japan,www.Ebay.com,C2449ZC3745,N,purchase made while traveling
5487,52,Tony Stark,29,etc,etc,wallet,860,etc,2020-02-27,India,www.Wal-Mart.com,D1265gD1880,Y,
5488,11,Abel Don,28,etc,etc,wallet,134,etc,2022-06-23,India,www.Target.com,!4050"!4614,Y,
5489,19,Chris garnet,19,etc,etc,wallet,743,etc,2022-09-19,Germany,www.Amazon.com,=2643h=247,N,incorrectly entered information
5490,48,Danny Maggis,29,etc,etc,wallet,961,etc,2022-03-02,ERROR,www.Ebay.com,&1870|&1954,Y,
5491,70,Gemina Zoe,29,etc,etc,Internet Banking ,580,etc,2020-06-27,Argentina,www.Wal-Mart.com,}2658Z}518,N,payment gateway is misconfigured
5492,44,Karmelo Winnie,16,etc,etc,Internet Banking ,255,etc,2021-06-23,Canada,www.Amazon.com,22663Z2522,N,expired card
5493,18,Lewis Garden,25,etc,etc,wallet,24,etc,2021-09-04,Switzerland,www.Ebay.com,H725aH1344,N,purchase made while traveling
5494,22,Liam Shaw,25,etc,etc,UPI,850,etc,2022-08-30,Serbia,www.Amazon.com,%2892U%1246,N,payment gateway is misconfigured
5495,35,Laurelton Shera,28,etc,etc,Internet Banking ,703,etc,2020-11-13,ERROR,www.Amazon.com,y9395y4652,Y,
5496,53,Louis Clark,16,etc,etc,card,979,etc,2021-07-18,Brazil,www.Wal-Mart.com,L4774%L3447,N,Invalid credit card number
5497,44,Karmelo Winnie,8,phone,electronics,card,745,50.99,2021-08-24,United Kingdom,www.Target.com,R4725VR4131,N,incorrectly entered information
5498,36,Rudy Derr,5,eggs,food,card,381,3.99,2020-01-27,Italy,www.Target.com,Y1995HY3954,Y,
5499,61,Charlotte Hanson,0,Computer,electronics,Internet Banking ,194,5.99,2022-03-15,China,www.Wal-Mart.com,`3135p`2645,N,Invalid credit card number
5500,35,Laurelton Shera,28,etc,etc,Internet Banking ,156,etc,2021-03-28,Portugal,www.Amazon.com,g2606fg2841,N,insufficient funds
5501,67,Lillian Cruz,20,etc,etc,card,802,etc,2021-01-19,Finland,www.Target.com,r2787mr282,Y,
5502,16,Farrah Michelle,28,etc,etc,UPI,726,etc,2021-01-22,Brazil,www.Target.com,N3841VN460,N,blocked by merchant account
5503,39,Zangieff Russ,25,etc,etc,card,42,etc,2022-07-30,Argentina,www.Wal-Mart.com,23445$259,Y,
5504,67,Lillian Cruz,19,etc,etc,card,793,etc,2022-08-02,New Zealand,www.Amazon.com,{2251R{3332,N,blocked by merchant account
5505,32,Kliff Undersn,16,etc,etc,UPI,531,etc,2021-04-30,China,www.Target.com,l3868sl1896,N,payment gateway is misconfigured
5506,26,Kay Kiske,5,eggs,food,UPI,422,6.99,2021-09-03,United States,www.Ebay.com,C2821%C4670,Y,
5507,52,Tony Stark,14,etc,etc,Internet Banking ,815,etc,2022-02-17,China,www.Wal-Mart.com,%3716O%4572,Y,
5508,51,Karen Starrs,14,etc,etc,Internet Banking ,857,etc,2021-04-06,Italy,www.Wal-Mart.com,{273s{2132,N,account has been closed
5509,2,Danny Hue,23,etc,etc,Internet Banking ,823,Error,2022-01-07,South Korea,www.Wal-Mart.com,D3959"D433,N,account has been closed
5510,30,Chipp Zanuff,12,etc,etc,Internet Banking ,93,etc,2021-06-20,New Zealand,www.Wal-Mart.com,I4216XI952,Y,
5511,52,Tony Stark,8,phone,electronics,Internet Banking ,887,200.99,2022-08-09,United Kingdom,www.Wal-Mart.com,H4001vH3319,N,processor declined
5512,63,Oliva Gems,13,etc,etc,card,458,etc,2020-10-30,United Kingdom,www.Ebay.com,7937s74112,Y,
5513,42,Sherry Cher,17,etc,etc,UPI,191,etc,2020-01-16,Montenegro,www.Amazon.com,z2327_z3223,Y,
5514,1,Normand Michel,6,milk,food,Internet Banking ,790,5.99,2020-08-12,Switzerland,www.Amazon.com,M3114'M3696,N,blocked by merchant account
5515,42,Sherry Cher,0,Computer,electronics,wallet,124,5.99,2020-05-29,Argentina,www.Wal-Mart.com,>813~>2438,N,insufficient funds
5516,31,Baiken Hen,6,milk,food,card,750,3.99,2021-09-22,Italy,www.Wal-Mart.com,71753}71247,Y,
5517,66,Jean Hazel,8,phone,electronics,UPI,448,50.99,2020-08-19,Montenegro,www.Ebay.com,l29598l2002,Y,
5518,6,Michelle Otter,20,etc,etc,UPI,486,etc,2021-05-31,Montenegro,www.Target.com,74978\74834,N,purchase made while traveling
5519,55,Camila Grant,16,etc,etc,UPI,727,etc,2020-03-20,China,www.Amazon.com,i22578i1025,N,payment gateway is misconfigured
5520,3,Jerry Jean,13,etc,etc,Internet Banking ,662,etc,2022-08-23,Italy,www.Ebay.com,v2915%v1694,Y,
5521,51,Karen Starrs,4,banana,food,UPI,841,3.99,2021-04-10,Turkey,www.Amazon.com,$4495q$4488,Y,
5522,35,Laurelton Shera,5,eggs,food,card,461,15.99,2022-06-16,Italy,www.Target.com,N2971RN1234,Y,
5523,45,Brian Sea,26,etc,etc,card,705,etc,2022-01-17,Italy,www.Ebay.com,m1249#m806,N,blocked by merchant account
5524,52,Tony Stark,9,bike,bikes,card,656,Error,2020-11-10,Spain,www.Amazon.com,)3963I)3862,N,payment gateway is misconfigured
5525,19,Chris garnet,16,etc,etc,UPI,691,etc,2020-04-11,Russia,www.Amazon.com,f2680<f4361,Y,
5526,41,Chungli Chin,3,hat,apparel,card,366,65.9,2020-08-14,Switzerland,www.Wal-Mart.com,X3266qX1670,Y,
5527,45,Brian Sea,0,Computer,electronics,Internet Banking ,903,5.99,2022-07-13,Italy,www.Amazon.com,x1223ux3724,N,Invalid credit card number
5528,66,Jean Hazel,6,milk,food,UPI,594,6.99,2020-08-21,China,www.Wal-Mart.com,L520=L2525,N,incorrectly entered information
5529,17,Christopher Michel,14,etc,etc,UPI,494,etc,2021-05-01,Finland,www.Amazon.com,E1755{E3150,Y,
5530,21,Kenneth Zah,14,etc,etc,UPI,241,etc,2020-01-22,Spain,www.Target.com,u2688eu233,Y,
5531,68,Addison Leah,10,bike tires,bikes,UPI,706,150.99,2021-11-07,New Zealand,www.Target.com,(3892X(4962,Y,
5532,39,Zangieff Russ,14,etc,etc,card,876,etc,2022-12-12,Japan,other,<2270c<4565,Y,
5533,12,Rose Jean,18,etc,etc,wallet,984,etc,2022-02-18,United States,www.Amazon.com,=891q=1137,N,expired card
5534,33,Faust Williams,6,milk,food,wallet,966,5.99,2022-03-03,Switzerland,www.Wal-Mart.com,9281q93770,Y,
5535,27,Sol Badguy,12,etc,etc,card,562,etc,2021-05-25,Finland,www.Ebay.com,v3377.v2068,N,purchase made while traveling
5536,72,Paisley Everly,8,phone,electronics,UPI,747,200.99,2022-01-14,Canada,www.Amazon.com,91951f93099,N,blocked by merchant account
5537,13,Sophia Jean,11,etc,etc,Internet Banking ,973,etc,2020-06-02,Ireland,www.Amazon.com,v3741Rv1286,Y,
5538,30,Chipp Zanuff,6,milk,food,card,352,15.99,2022-01-20,Italy,www.Ebay.com,73203D74444,Y,
5539,56,Harper Gene,25,etc,etc,card,565,etc,2020-01-17,New Zealand,www.Amazon.com,p4470p1589,Y,
5540,34,Laura Williams,14,etc,etc,card,145,etc,2022-03-17,Mexico,www.Ebay.com,:1300c:3403,Y,
5541,70,Gemina Zoe,12,etc,etc,Internet Banking ,246,etc,2022-11-24,Brazil,www.Amazon.com,62567R6506,Y,
5542,18,Lewis Garden,22,etc,etc,Internet Banking ,516,etc,2020-09-08,Argentina,www.Target.com,X2425rX4517,Y,
5543,65,Aurora Grace,8,phone,electronics,Internet Banking ,764,50.99,2020-09-01,France,www.Wal-Mart.com,?1212U?488,Y,
5544,3,Jerry Jean,2,Pants,apparel,card,125,5.99,2022-05-30,India,www.Wal-Mart.com,03052`03176,Y,
5545,25,Melia Rage,14,etc,etc,card,955,etc,2022-11-02,Portugal,www.Wal-Mart.com,C2699pC1405,Y,
5546,7,Morgan Freeman,19,etc,etc,UPI,626,etc,2020-04-12,Japan,www.Target.com,;2251w;2727,N,processor declined
5547,30,Chipp Zanuff,18,etc,etc,wallet,510,etc,2020-06-01,Germany,www.Amazon.com,!246T!3918,N,Credit card type isn’t accepted
5548,50,Matthew Rosen,13,etc,etc,wallet,290,etc,2022-03-21,Montenegro,www.Ebay.com,_1907"_783,N,Invalid credit card number
5549,46,Ronald Bensworth,28,etc,etc,UPI,226,etc,2022-04-08,United States,www.Ebay.com,p2483Ep105,N,processor declined
5550,8,Sherrell Lattes,21,etc,etc,wallet,560,etc,2022-10-01,South Korea,www.Ebay.com,L22303L2921,Y,
5551,48,Danny Maggis,18,etc,etc,wallet,20,etc,2020-10-17,United Kingdom,www.Ebay.com,R2445>R430,Y,
5552,14,McKenzie Phoenix,23,etc,etc,card,134,etc,2021-07-20,United States,www.Target.com,o4656Mo353,Y,
5553,69,Marc Galdson,15,etc,etc,card,869,etc,2020-08-02,Argentina,www.Amazon.com,[1137![2983,Y,
5554,0,Christopher Edwin Breaux,2,Pants,apparel,Internet Banking ,925,Error,2020-06-20,Argentina,www.Wal-Mart.com,@1433.@3248,Y,
5555,70,Gemina Zoe,25,etc,etc,wallet,562,Error,2020-04-07,Iceland,www.Target.com,K2963VK267,Y,
5556,18,Lewis Garden,6,milk,food,card,148,3.99,2022-09-01,Brazil,www.Amazon.com,e3323ee365,Y,
5557,9,Ben Hues,12,etc,etc,UPI,13,etc,2021-06-19,Argentina,www.Ebay.com,Q2366NQ4920,N,incorrectly entered information
5558,31,Baiken Hen,15,etc,etc,UPI,91,etc,2020-12-03,Turkey,www.Wal-Mart.com,m244"m3733,N,incorrectly entered information
5559,36,Rudy Derr,12,etc,etc,card,244,etc,2020-04-30,ERROR,www.Wal-Mart.com,Y3312(Y812,Y,
5560,40,Carol Ritz,14,etc,etc,wallet,907,etc,2021-01-15,Italy,www.Ebay.com,+877.+527,Y,
5561,43,Taylor Wind,10,bike tires,bikes,Internet Banking ,182,150.99,2021-11-02,Serbia,www.Wal-Mart.com,}1430i}2293,N,account has been closed
5562,20,Danielle Will,20,etc,etc,UPI,153,etc,2022-11-05,Germany,www.Ebay.com,l436Gl3792,Y,
5563,32,Kliff Undersn,25,etc,etc,wallet,280,etc,2022-03-14,Japan,www.Target.com,G1006}G3792,Y,
5564,31,Baiken Hen,12,etc,etc,card,366,etc,2020-12-09,Italy,www.Amazon.com,Y3464bY4430,Y,
5565,14,McKenzie Phoenix,23,etc,etc,wallet,261,etc,2021-10-13,India,www.Wal-Mart.com,T1413\T1061,N,expired card
5566,61,Charlotte Hanson,3,hat,apparel,wallet,601,6.99,2022-04-01,Italy,www.Amazon.com,s4732!s3275,Y,
5567,32,Kliff Undersn,10,bike tires,bikes,Internet Banking ,98,150.99,2022-04-14,Finland,www.Amazon.com,-1616<-3205,Y,
5568,10,Chris Gene,10,bike tires,bikes,wallet,392,250.99,2021-08-02,South Korea,www.Ebay.com,S1792PS2281,Y,
5569,57,Evelyn Michels,5,eggs,food,card,875,15.99,2021-08-25,South Korea,www.Ebay.com,42022e4212,Y,
5570,56,Harper Gene,3,hat,apparel,Internet Banking ,204,5.99,2021-06-07,Montenegro,www.Wal-Mart.com,~176r~3822,N,expired card
5571,10,Chris Gene,11,etc,etc,wallet,300,etc,2020-08-18,Serbia,www.Amazon.com,>51m>3603,N,incorrectly entered information
5572,35,Laurelton Shera,27,etc,etc,card,424,etc,2020-09-21,Brazil,www.Ebay.com,f4554Tf3949,N,expired card
5573,29,Justice Rage,22,etc,etc,wallet,738,etc,2020-08-13,Germany,other,n4584`n3818,N,no inventory
5574,34,Laura Williams,0,Computer,electronics,Internet Banking ,209,100.99,2021-12-11,Japan,www.Target.com,B2479VB138,Y,
5575,69,Marc Galdson,28,etc,etc,Internet Banking ,632,etc,2021-09-23,Argentina,www.Wal-Mart.com,D35822D2351,Y,
5576,1,Normand Michel,2,Pants,apparel,UPI,808,5.99,2022-12-11,Mexico,www.Ebay.com,)1672F)4126,N,insufficient funds
5577,62,Emma Streak,23,etc,etc,UPI,522,etc,2021-08-30,Montenegro,www.Wal-Mart.com,u4852Hu343,Y,
5578,58,Mia Pena,0,Computer,electronics,UPI,337,5.99,2020-09-19,United Kingdom,www.Wal-Mart.com,j2809Cj2385,Y,
5579,13,Sophia Jean,2,Pants,apparel,card,603,65.9,2021-11-09,India,other,O2327OO3125,Y,
5580,6,Michelle Otter,12,etc,etc,card,655,etc,2020-10-25,Turkey,other,%3032%%260,N,payment gateway is misconfigured
5581,51,Karen Starrs,17,etc,etc,Internet Banking ,37,etc,2021-04-20,United Kingdom,www.Amazon.com,@1841c@4680,Y,
