Order_ID,Customer_ID,Customer_name,Product_ID,Product_name,Producty_catagory,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
3800,3701,Donnie,2,Pants,clothes,Wallet,24,40.99,04/15/2020 09:55 PM,Jersey,Toronto,Khols.com,53700,N,processor declined
3801,3702,Christy,1,Shirt,clothes,Wallet,25,6.99,07/04/2020 11:32 PM,Tuvalu,Zanzibar City,Publix.com,53701,N,processor declined
3802,3703,Tobe,1,Shirt,clothes,UPI,6,10.99,03/09/2020 06:58 AM,Cameroon,Siem Reap,Costco.com,53702,Y,
3803,3704,Keelia,2,Pants,clothes,internet banking,15,10.99,07/09/2020 02:45 AM,Kyrgyzstan,Bamako,Costco.com,53703,N,insufficient funds
3804,3705,Mathilda,4,bannana,food,UPI,5,15.99,05/13/2020 11:14 AM,French Polynesia,Bridgetown,Publix.com,53704,N,insufficient funds
3805,3706,Ann-Marie,2,Pants,clothes,card,21,40.99,01/06/2020 05:11 AM,Martinique,Invercargill,Target.com,53705,Y,
3806,3707,Nannie,2,Pants,clothes,card,9,10.99,01/31/2020 10:10 PM,Germany,Rochester,Macys.com,53706,N,no inventory
3807,3708,Wileen,2,Pants,clothes,internet banking,14,6.99,01/18/2020 05:47 AM,Kazakhstan,New Orleans,SamsClub.com,53707,N,account has been closed
3808,3709,Rayna,9,bike,bikes,internet banking,5,350.99,12/25/2020 03:00 PM,Kenya,Vit√≥ria,Costco.com,53708,N,account has been closed
3809,3710,Joelly,10, bike tires,bikes,internet banking,12,350.99,09/02/2020 02:01 PM,Antigua and Barbuda,Bangkok,Publix.com,53709,N,processor declined
3810,3711,Elka,10, bike tires,bikes,UPI,29,250.99,11/01/2020 01:47 AM,Saint Helena,Cologne,SamsClub.com,53710,N,blocked by merchant account
3811,3712,Sibella,4,bannana,food,Wallet,1,3.99,08/14/2020 02:17 AM,Spain,Karachi,Costco.com,53711,N,incorrectly entered information
3812,3713,Kassey,3,hat,clothes,card,8,5.99,04/05/2020 05:42 AM,Suriname,Bras√≠lia,SamsClub.com,53712,N,Invalid credit card number
3813,3714,Sophia,9,bike,bikes,Wallet,25,199.99,03/21/2020 04:01 AM,Singapore,Asunci√≥n,Sears.com,53713,Y,
3814,3715,Estell,5, eggs,food,internet banking,20,5.99,09/05/2020 05:41 AM,&&&,Mata-Utu,Macys.com,53714,Y,
3815,3716,Dyann,4,bannana,food,internet banking,6,15.99,01/14/2020 11:02 AM,Barbados,Marrakech,Target.com,53715,N,incorrectly entered information
3816,3717,Rhoda,7,TV,electornic,UPI,5,5.99,03/05/2020 12:15 PM,Armenia,Chu√≠,Office Depot.com,53716,Y,
3817,3718,Grier,9,bike,bikes,card,27,300.99,06/18/2020 08:34 PM,New Caledonia,Lanzhou,Target.com,53717,Y,
3818,3719,Carmela,4,bannana,food,Wallet,11,13.99,06/22/2020 06:52 PM,Grenada,Quetzaltenango,KMart.com,53718,N,account has been closed
3819,3720,Jean,8,phone,electornic,internet banking,29,200.99,07/07/2020 03:26 AM,Cuba,Astana,Target.com,53719,Y,
3820,3721,Kathi,9,bike,bikes,card,28,150.99,01/06/2020 09:11 PM,South Georgia and the South Sandwich Islands,Calama,JCPenney.com,53720,$$$$,expired card
3821,3722,Edee,8,phone,electornic,card,28,500.99,10/22/2020 01:25 AM,Mauritania,Istanbul,Khols.com,53721,Y,
3822,3723,Valeda,6,milk,food,card,10,15.99,09/28/2020 04:05 PM,Cocos (Keeling) Islands,Kunming,Office Depot.com,53722,N,incorrectly entered information
3823,3724,Genevra,9,^^^,bikes,UPI,12,350.99,10/29/2020 11:54 AM,Colombia,New Orleans,CVS.com,53723,N,blocked by merchant account
3824,3725,Etta,1,Shirt,clothes,Wallet,21,10.99,12/14/2020 07:05 PM,Kazakhstan,Jerusalem,Khols.com,53724,Y,
3825,3726,Cyndie,4,bannana,food,UPI,11,3.99,12/02/2020 05:21 PM,Bahamas,Rosario,Target.com,53725,Y,
3826,3727,Daphne,6,milk,food,Wallet,ERROR,6.99,10/04/2020 01:04 AM,Liberia,Honolulu,Office Depot.com,53726,N,account has been closed
3827,3728,Britte,10, bike tires,bikes,card,16,350.99,12/22/2020 03:25 PM,Botswana,Macei√≥,KMart.com,53727,Y,
3828,3729,apple,8,phone,electornic,UPI,20,5.99,06/04/2020 12:02 AM,Dominica,Kawasaki,Ebay.com,53728,Y,
3829,3730,Ann-Marie,10, bike tires,bikes,$$$$,30,250.99,06/14/2020 12:44 PM,Luxembourg,Saskatoon,CVS.com,53729,N,account has been closed
3830,3731,Max,9,bike,bikes,Wallet,1,250.99,05/11/2020 04:32 PM,Peru,Winnipeg,Publix.com,53730,Y,
3831,3732,Berget,1,Shirt,clothes,card,26,6.99,10/15/2020 02:41 PM,Guatemala,Taiyuan,Office Depot.com,53731,Y,
3832,3733,Stephanie,2,Pants,clothes,internet banking,17,5.99,11/24/2020 10:09 AM,Algeria,Bogor,JCPenney.com,53732,Y,
3833,3734,Antonietta,5, eggs,food,UPI,29,6.99,06/14/2020 06:47 AM,Pitcairn,Dakar,Khols.com,53733,N,insufficient funds
3834,3735,Modestia,1,Shirt,clothes,internet banking,24,10.99,07/30/2020 12:01 PM,"Congo, The Democratic Republic of the",Tamale,KMart.com,53734,N,no inventory
3835,3736,Esmeralda,2,Pants,clothes,card,6,65.99,01/19/2020 10:18 PM,British Indian Ocean Territory,Managua,Ebay.com,53735,Y,
3836,3737,Danika,7,TV,electornic,card,14,100.99,07/30/2020 07:56 PM,Austria,Makassar,Macys.com,53736,Y,
3837,3738,Brandise,2,Pants,clothes,card,12,6.99,07/25/2020 10:28 AM,Chile,Bamako,Publix.com,53737,N,payment gateway is misconfigured
3838,3739,Fawne,3,hat,clothes,internet banking,27,65.99,09/03/2020 09:31 AM,Jersey,Kuching,Publix.com,53738,Y,
3839,3740,Mureil,8,phone,electornic,UPI,16,50.99,07/16/2020 06:20 AM,Gibraltar,Tiraspol,Macys.com,53739,N,no inventory
3840,3741,Sam,4,bannana,food,Wallet,8,3.99,03/10/2020 04:53 AM,AndorrA,George Town,Ebay.com,53740,N,insufficient funds
3841,3742,Kristan,6,milk,food,card,18,6.99,12/30/2020 03:13 AM,Northern Mariana Islands,Chongqing,JCPenney.com,53741,N,processor declined
3842,3743,Jean,5, eggs,food,card,7,5.99,07/24/2020 06:31 AM,Somalia,Bangui,Ebay.com,53742,N,insufficient funds
3843,3744,Robbi,3,hat,clothes,UPI,23,40.99,06/11/2020 07:32 PM,Malaysia,Ankara,Sears.com,53743,Y,
3844,3745,Jackie,4,bannana,food,Wallet,27,13.99,03/01/2020 06:31 PM,Kenya,Horta (Azores),Target.com,53744,Y,
3845,3746,Cristabel,7,TV,electornic,UPI,22,500.99,06/02/2020 12:41 PM,Senegal,Antofagasta,Office Depot.com,53745,N,Credit card type isnít accepted
3846,3747,Cam,5, eggs,food,Wallet,22,5.99,02/28/2020 12:57 AM,Yemen,Jamestown,Costco.com,53746,Y,^^^
3847,3748,Kassey,8,phone,electornic,UPI,17,5.99,02/25/2020 08:52 PM,Liechtenstein,Koror,Ebay.com,53747,N,incorrectly entered information
3848,3749,Carmela,3,hat,clothes,Wallet,16,10.99,08/08/2020 01:19 AM,American Samoa,Punta Arenas,Target.com,53748,Y,
3849,3750,Annecorinne,2,Pants,clothes,internet banking,12,10.99,04/20/2020 10:55 PM,Solomon Islands,Kigali,Walmart.com,53749,N,purchase made while traveling
3850,3751,Bernardine,4,bannana,food,Wallet,7,3.99,08/23/2020 06:23 PM,Syrian Arab Republic,Mandurah,KMart.com,53750,Y,
3851,3752,Quintina,4,bannana,food,internet banking,4,13.99,09/06/2020 09:43 AM,French Polynesia,Dakar,CVS.com,53751,N,insufficient funds
3852,3753,Aubrie,6,milk,food,internet banking,9,13.99,05/22/2020 11:45 PM,Niger,Fukuoka,Sears.com,53752,N,account has been closed
3853,3754,Tiffie,8,phone,electornic,card,4,50.99,10/23/2020 05:40 AM,Tonga,Hangzhou,KMart.com,53753,Y,
3854,3755,Janeczka,1,Shirt,clothes,card,28,40.99,10/03/2020 06:54 PM,Mali,Zapopan,Amazon.com,53754,N,purchase made while traveling
3855,3756,Debee,2,Pants,clothes,Wallet,8,6.99,10/22/2020 02:38 PM,Zimbabwe,Austin,Amazon.com,53755,N,payment gateway is misconfigured
3856,3757,Nataline,7,TV,electornic,internet banking,3,200.99,12/05/2020 04:19 PM,Isle of Man,Charlottetown,Publix.com,53756,Y,
3857,3758,Regina,6,milk,food,card,17,6.99,04/14/2020 10:02 PM,Thailand,Port Louis,Costco.com,53757,N,Credit card type isnít accepted
3858,3759,Abbie,8,phone,electornic,internet banking,4,200.99,04/18/2020 02:32 AM,Nauru,Ljubljana,Macys.com,53758,N,expired card
3859,3760,Carree,5, eggs,food,UPI,6,15.99,05/10/2020 01:38 PM,Palau,Budapest,JCPenney.com,53759,N,payment gateway is misconfigured
3860,3761,Delilah,8,phone,electornic,Wallet,23,50.99,10/01/2020 08:07 AM,Morocco,Hu·∫ø,Walmart.com,53760,N,purchase made while traveling
3861,3762,Caressa,2,Pants,clothes,UPI,19,5.99,01/19/2020 11:15 PM,Central African Republic,Kuching,Publix.com,53761,N,blocked by merchant account
3862,3763,Marguerite,2,Pants,clothes,card,11,65.99,10/26/2020 05:10 PM,Lebanon,D√ºsseldorf,Ebay.com,53762,Y,
3863,3764,Libbie,5, eggs,food,card,9,6.99,06/22/2020 07:38 PM,Ukraine,Montevideo,JCPenney.com,53763,Y,###
3864,3765,Dorthy,2,Pants,clothes,card,8,6.99,03/18/2020 01:30 PM,Christmas Island,Nouakchott,Ebay.com,53764,N,blocked by merchant account
3865,3766,Jany,10, bike tires,bikes,Wallet,26,300.99,08/16/2020 12:18 AM,apple,Suez,SamsClub.com,53765,N,Invalid credit card number
3866,3767,Babita,7,TV,electornic,card,5,50.99,09/13/2020 05:06 AM,Niger,Hanover,Costco.com,53766,N,Credit card type isnít accepted
3867,3768,Christy,2,Pants,clothes,Wallet,16,40.99,03/30/2020 08:57 AM,Hong Kong,Tirana,Macys.com,53767,N,processor declined
3868,3769,Gianina,10, bike tires,bikes,card,23,250.99,01/01/2020 09:53 PM,Israel,Port Vila,SamsClub.com,53768,Y,
3869,3770,Gianina,10, bike tires,bikes,UPI,15,150.99,06/11/2020 10:20 PM,Equatorial Guinea,Bilbao,Khols.com,53769,N,insufficient funds
3870,3771,Brianna,7,TV,electornic,UPI,13,500.99,12/09/2020 03:17 PM,Turkey,Tamale,Ebay.com,53770,N,Credit card type isnít accepted
3871,3772,Jan,1,Shirt,clothes,Wallet,7,6.99,03/11/2020 01:26 AM,Gabon,Bah√≠a Blanca,CVS.com,53771,N,account has been closed
3872,3773,Jemie,9,bike,bikes,card,10,199.99,07/18/2020 02:48 PM,Serbia and Montenegro,Xining,Sears.com,$$$$,N,no inventory
3873,3774,Mellicent,5, eggs,food,internet banking,24,15.99,01/05/2020 11:55 AM,Namibia,Yokohama,CVS.com,53773,Y,
3874,3775,Orsola,3,hat,clothes,UPI,30,40.99,02/27/2020 01:33 PM,Sri Lanka,Alor Star,Amazon.com,53774,Y,
3875,3776,Almeta,10, bike tires,bikes,UPI,16,150.99,09/06/2020 09:07 PM,United Kingdom,Liverpool,CVS.com,53775,N,payment gateway is misconfigured
3876,3777,Willetta,3,hat,clothes,internet banking,11,10.99,09/21/2020 08:33 PM,Vanuatu,Pelotas,Target.com,53776,N,account has been closed
3877,3778,Petronia,9,bike,bikes,internet banking,24,250.99,01/22/2020 01:47 AM,Lebanon,Monrovia,Amazon.com,53777,Y,
3878,3779,Ermengarde,9,bike,bikes,Wallet,21,250.99,11/06/2020 11:33 AM,French Southern Territories,Douglas,Sears.com,53778,apple,Credit card type isnít accepted
3879,3780,Paola,6,milk,food,UPI,9,5.99,10/04/2020 11:41 AM,Thailand,Cockburn Town,KMart.com,53779,N,Invalid credit card number
3880,3781,Jinny,7,TV,electornic,UPI,20,5.99,01/17/2020 02:22 PM,Western Sahara,Mendoza,Target.com,53780,Y,
3881,3782,Maye,1,Shirt,clothes,card,24,10.99,08/01/2020 04:27 PM,Macao,Nanning,CVS.com,53781,Y,
3882,3783,Christal,1,Shirt,clothes,card,28,5.99,09/01/2020 11:02 AM,Libyan Arab Jamahiriya,Kinshasa,Sears.com,53782,N,expired card
3883,3784,Ericka,7,TV,electornic,Wallet,3,500.99,08/01/2020 07:50 PM,Tunisia,Faisalabad,Costco.com,53783,Y,
3884,3785,Vevay,5, eggs,food,internet banking,4,6.99,09/17/2020 11:23 AM,Northern Mariana Islands,Palikir,JCPenney.com,53784,N,no inventory
3885,3786,Malina,10, bike tires,bikes,UPI,17,150.99,06/16/2020 04:20 PM,Tunisia,Ibiza,Publix.com,53785,Y,
3886,3787,Shirlee,10, bike tires,bikes,card,6,350.99,11/11/2020 02:03 PM,Poland,Busan,KMart.com,53786,N,Credit card type isnít accepted
3887,3788,Dolli,2,Pants,clothes,Wallet,5,10.99,01/21/2020 10:12 AM,Guatemala,El Paso,Amazon.com,53787,Y,
3888,3789,Jaclyn,7,TV,electornic,UPI,19,500.99,12/04/2020 05:33 AM,"Congo, The Democratic Republic of the",Manama,KMart.com,53788,Y,
3889,3790,Felice,8,phone,electornic,Wallet,14,200.99,06/29/2020 05:02 PM,Puerto Rico,M√°laga,Ebay.com,53789,N,blocked by merchant account
3890,3791,Fanchon,6,milk,food,UPI,11,15.99,05/01/2020 12:57 PM,Sao Tome and Principe,Hanga Roa,Khols.com,53790,Y,
3891,3792,Morganica,5, eggs,food,internet banking,24,5.99,04/17/2020 05:45 AM,Mauritius,Magadan,Target.com,53791,apple,
3892,3793,Damaris,6,milk,food,UPI,19,3.99,05/28/2020 10:04 PM,Svalbard and Jan Mayen,Darwin,Macys.com,53792,Y,
3893,3794,Barbara,9,bike,bikes,UPI,16,250.99,09/18/2020 12:49 AM,Palau,Marrakech,SamsClub.com,53793,N,payment gateway is misconfigured
3894,3795,Lolita,$$$$, eggs,food,card,24,3.99,02/18/2020 01:25 PM,Serbia and Montenegro,Budapest,Target.com,53794,N,expired card
3895,3796,Ana,1,Shirt,clothes,UPI,19,6.99,08/02/2020 09:03 PM,Guinea,Cairns,Costco.com,53795,N,processor declined
3896,3797,Kore,6,milk,food,card,8,5.99,04/25/2020 09:50 PM,India,Assis,Macys.com,53796,N,no inventory
3897,3798,Marguerite,4,bannana,food,card,18,5.99,07/29/2020 09:33 PM,Mozambique,Gaziantep,Walmart.com,53797,Y,
3898,3799,Viviene,10, bike tires,bikes,Wallet,6,250.99,03/27/2020 04:29 AM,RWANDA,Tunis,JCPenney.com,53798,Y,
3899,3800,Katharina,2,Pants,clothes,UPI,20,40.99,01/21/2020 03:13 PM,Denmark,San Diego,Sears.com,53799,Y,
3900,3801,Iseabal,1,Shirt,clothes,card,22,5.99,12/08/2020 10:57 PM,San Marino,New Orleans,Target.com,53800,Y,
3901,3802,Kamilah,10, bike tires,bikes,internet banking,25,150.99,09/18/2020 08:56 AM,Dominica,Washington,Costco.com,53801,N,account has been closed
3902,3803,Bibby,10, bike tires,bikes,UPI,5,199.99,12/30/2020 07:39 PM,Cambodia,Hanover,Sears.com,53802,Y,
3903,3804,Rosabelle,4,bannana,food,card,17,&&&,11/18/2020 08:07 PM,Luxembourg,Geelong,Macys.com,53803,Y,
3904,3805,Robinia,8,phone,electornic,internet banking,24,200.99,04/30/2020 10:35 AM,Romania,Tianjin,Amazon.com,53804,N,purchase made while traveling
3905,3806,Iseabal,6,milk,food,UPI,24,5.99,10/10/2020 04:32 AM,Tajikistan,Wichita,SamsClub.com,53805,Y,
3906,3807,Aili,2,Pants,clothes,Wallet,2,40.99,11/26/2020 04:18 PM,Slovenia,Roseau,Khols.com,53806,Y,
3907,3808,Maisey,2,Pants,clothes,card,4,65.99,06/05/2020 11:14 AM,Uganda,Chongqing,Ebay.com,53807,N,Credit card type isnít accepted
3908,3809,Lelah,5, eggs,food,Wallet,17,5.99,05/10/2020 12:52 AM,French Guiana,St. George's,JCPenney.com,53808,N,incorrectly entered information
3909,3810,Bibby,3,hat,clothes,Wallet,27,6.99,04/25/2020 12:01 PM,Christmas Island,Portland,Costco.com,53809,Y,
3910,3811,Hermione,4,bannana,food,card,9,###,07/28/2020 03:56 PM,Suriname,Boa Vista,Macys.com,53810,N,insufficient funds
3911,3812,Brana,3,hat,clothes,card,29,5.99,01/07/2020 01:21 AM,Trinidad and Tobago,Medan,Office Depot.com,53811,N,expired card
3912,3813,Ofilia,6,milk,food,internet banking,4,15.99,06/07/2020 06:01 PM,Iceland,Yaound√©,Khols.com,53812,N,purchase made while traveling
3913,3814,Di,9,bike,bikes,UPI,12,250.99,02/03/2020 04:07 AM,Afghanistan,Tianjin,Macys.com,53813,Y,
3914,3815,Georgetta,10, bike tires,bikes,internet banking,19,150.99,08/28/2020 01:11 AM,Turks and Caicos Islands,Rotterdam,SamsClub.com,53814,N,blocked by merchant account
3915,3816,Tiffie,7,TV,electornic,card,5,200.99,12/11/2020 11:28 AM,Bahrain,Novosibirsk,CVS.com,53815,Y,
3916,3817,Lily,9,bike,bikes,Wallet,21,150.99,01/25/2020 04:11 PM,Philippines,Kabul,Amazon.com,53816,Y,
3917,3818,Dulcinea,4,bannana,food,card,9,15.99,11/08/2020 12:28 PM,Costa Rica,Livingstone,Ebay.com,53817,$$$$,
3918,3819,Damaris,2,Pants,clothes,UPI,4,40.99,02/12/2020 11:57 PM,Samoa,Budapest,CVS.com,53818,Y,
3919,3820,Carolina,10, bike tires,bikes,internet banking,26,350.99,09/22/2020 12:37 AM,Venezuela,Agartala,Amazon.com,53819,Y,
3920,3821,Katuscha,4,bannana,food,internet banking,3,3.99,05/29/2020 01:31 PM,Anguilla,Palma,Walmart.com,53820,Y,
3921,3822,Eugine,7,TV,electornic,card,8,200.99,04/11/2020 12:47 AM,Ghana,Juneau,Sears.com,53821,N,blocked by merchant account
3922,3823,Ebonee,9,bike,apple,UPI,25,199.99,08/03/2020 11:44 PM,Mongolia,Dibrugarh,SamsClub.com,53822,N,processor declined
3923,3824,Andree,1,Shirt,clothes,Wallet,10,10.99,03/27/2020 04:30 AM,Burundi,Ludhiana,Khols.com,53823,N,purchase made while traveling
3924,3825,Letizia,7,TV,electornic,card,12,5.99,04/23/2020 01:07 PM,RWANDA,Serekunda,KMart.com,53824,Y,
3925,3826,Kate,6,milk,food,UPI,27,5.99,06/24/2020 05:28 PM,Hungary,Asunci√≥n,Khols.com,53825,N,expired card
3926,3827,Henriette,1,Shirt,clothes,internet banking,23,10.99,07/18/2020 02:43 PM,Honduras,Kuching,SamsClub.com,53826,N,no inventory
3927,3828,Sam,10, bike tires,bikes,internet banking,9,199.99,08/02/2020 09:14 PM,Switzerland,Cebu City,Publix.com,53827,Y,
3928,3829,Courtnay,3,hat,clothes,UPI,18,10.99,02/07/2020 05:51 AM,Mongolia,Ibiza,Macys.com,53828,N,expired card
3929,3830,Fayre,8,phone,electornic,UPI,29,500.99,04/16/2020 01:41 AM,Saint Pierre and Miquelon,Saint-Pierre,Sears.com,53829,N,purchase made while traveling
3930,3831,Gusella,10, bike tires,bikes,UPI,18,150.99,11/02/2020 08:13 AM,Bahamas,Louisville,Costco.com,53830,N,purchase made while traveling
3931,3832,Susette,4,bannana,food,UPI,23,5.99,11/21/2020 09:02 AM,Angola,Graz,Walmart.com,53831,Y,
3932,3833,Harrietta,6,milk,food,card,1,3.99,09/06/2020 12:29 AM,Guatemala,Naples,ERROR,53832,N,blocked by merchant account
3933,3834,Tatiania,6,milk,food,Wallet,1,5.99,02/20/2020 12:24 PM,Kazakhstan,Adak,Publix.com,53833,N,processor declined
3934,3835,Ira,5, eggs,food,UPI,11,15.99,06/25/2020 10:50 AM,Romania,Shijiazhuang,Macys.com,53834,Y,
3935,3836,Maryellen,8,phone,electornic,card,19,100.99,01/18/2020 08:50 AM,Egypt,Valdivia,Walmart.com,53835,N,Credit card type isnít accepted
3936,3837,Juliane,9,bike,bikes,Wallet,9,150.99,03/11/2020 05:21 AM,Yemen,Mamoudzou,Ebay.com,53836,Y,
3937,3838,Fanchon,10, bike tires,bikes,card,25,199.99,09/28/2020 11:53 AM,Ghana,Srinagar,SamsClub.com,53837,Y,
3938,3839,Shauna,1,Shirt,clothes,internet banking,11,10.99,02/16/2020 07:50 AM,Israel,Chicago,KMart.com,53838,N,no inventory
3939,3840,Minda,2,Pants,clothes,card,29,40.99,07/21/2020 10:45 AM,"Korea, Republic of",Baku,Office Depot.com,53839,Y,
3940,3841,Caritta,5, eggs,food,card,11,6.99,11/01/2020 08:44 PM,Sudan,Concepci√≥n,Sears.com,53840,N,insufficient funds
3941,3842,Gisela,1,Shirt,clothes,Wallet,11,40.99,11/13/2020 07:23 PM,Saint Lucia,Marseille,Costco.com,53841,Y,
3942,3843,Britte,1,Shirt,clothes,internet banking,22,10.99,11/23/2020 12:55 AM,Iraq,Porto-Novo,CVS.com,53842,Y,
3943,3844,Alleen,2,Pants,clothes,UPI,19,10.99,11/05/2020 02:17 AM,Saudi Arabia,Dakar,Office Depot.com,53843,Y,
3944,3845,Deloria,3,hat,clothes,Wallet,21,5.99,01/20/2020 07:54 PM,Dominica,Nagpur,Ebay.com,53844,Y,
3945,3846,Audrie,2,Pants,clothes,card,27,10.99,05/28/2020 03:06 AM,Monaco,Cleveland,Khols.com,53845,N,Credit card type isnít accepted
3946,3847,Fredericka,3,hat,clothes,UPI,29,6.99,08/28/2020 07:37 AM,Eritrea,Medan,Publix.com,53846,N,insufficient funds
3947,3848,Corina,6,milk,food,internet banking,5,15.99,04/09/2020 12:40 AM,Bahamas,Newcastle,Amazon.com,53847,Y,
3948,3849,Ricky,6,milk,food,Wallet,10,5.99,10/15/2020 08:51 AM,Sierra Leone,Oranjestad,CVS.com,53848,Y,
3949,3850,Jany,1,Shirt,clothes,card,29,10.99,04/24/2020 10:45 AM,Libyan Arab Jamahiriya,Makassar,Target.com,53849,N,purchase made while traveling
3950,3851,Carmencita,3,hat,clothes,card,21,40.99,06/06/2020 01:38 AM,Tuvalu,Minneapolis,Publix.com,53850,Y,
3951,3852,Carlie,9,bike,bikes,UPI,5,150.99,09/28/2020 02:18 PM,United Arab Emirates,Dongguan,Walmart.com,53851,Y,
3952,3853,Mellicent,10, bike tires,bikes,internet banking,30,250.99,02/28/2020 12:04 AM,"Lao People""S Democratic Republic",Santiago de Cuba,Sears.com,53852,Y,
3953,3854,Tomasina,1,Shirt,clothes,UPI,22,40.99,07/27/2020 10:15 PM,"Korea, Democratic People""S Republic of",Srinagar,KMart.com,53853,N,purchase made while traveling
3954,3855,Mamie,10, bike tires,bikes,Wallet,18,350.99,10/11/2020 06:44 AM,Trinidad and Tobago,Toulouse,Khols.com,53854,Y,
3955,3856,Mary,6,milk,food,UPI,###,3.99,01/19/2020 08:27 AM,Guernsey,Monterrey,Costco.com,53855,Y,
3956,3857,Codie,3,hat,clothes,UPI,16,40.99,11/30/2020 11:47 PM,Uruguay,Chongqing,Walmart.com,53856,Y,
3957,3858,Jany,2,Pants,clothes,card,28,65.99,07/21/2020 07:38 AM,Finland,Surat,Publix.com,53857,Y,
3958,3859,Tressa,9,bike,bikes,internet banking,4,350.99,03/17/2020 08:05 PM,Algeria,Puerto Williams,Walmart.com,53858,N,expired card
3959,3860,Darlleen,10, bike tires,bikes,UPI,13,300.99,04/16/2020 01:34 AM,Togo,Recife,Khols.com,53859,N,account has been closed
3960,3861,Valera,8,phone,electornic,UPI,29,200.99,11/26/2020 09:52 AM,Nicaragua,Basra,CVS.com,53860,N,account has been closed
3961,3862,Robbi,8,phone,electornic,card,26,5.99,03/07/2020 11:59 AM,Cocos (Keeling) Islands,Faisalabad,Macys.com,53861,N,###
3962,3863,Maurene,3,hat,clothes,internet banking,10,10.99,03/05/2020 04:19 PM,Pakistan,Kaesong,Khols.com,53862,Y,
3963,3864,Georgina,10, bike tires,bikes,UPI,24,350.99,10/05/2020 07:44 AM,Poland,Denpasar,Khols.com,53863,Y,
3964,3865,Kittie,10, bike tires,bikes,Wallet,25,350.99,06/06/2020 11:51 AM,Brunei Darussalam,Pyongyang,JCPenney.com,53864,Y,
3965,3866,Emylee,9,bike,bikes,internet banking,1,250.99,01/09/2020 01:59 PM,Mongolia,Shenzhen,Ebay.com,53865,N,blocked by merchant account
3966,3867,Jany,5, eggs,food,card,16,13.99,09/08/2020 03:45 PM,Morocco,Stockholm,Publix.com,53866,Y,
3967,3868,Ingrid,10, bike tires,bikes,card,6,150.99,02/22/2020 02:50 PM,"Virgin Islands, British",Jerusalem,JCPenney.com,53867,Y,
3968,3869,Ida,10, bike tires,bikes,internet banking,25,300.99,05/22/2020 06:50 PM,Spain,Chaguanas,Ebay.com,53868,Y,
3969,3870,Kimmy,6,milk,food,UPI,4,5.99,04/08/2020 11:20 AM,Comoros,Athens,Walmart.com,53869,N,incorrectly entered information
3970,3871,Sindee,4,bannana,food,UPI,27,13.99,12/16/2020 04:32 AM,Czech Republic,San Antonio,JCPenney.com,53870,Y,
3971,3872,Ruthe,^^^,TV,electornic,UPI,9,100.99,06/23/2020 10:38 AM,Svalbard and Jan Mayen,Jeddah,Sears.com,53871,N,blocked by merchant account
3972,3873,Sadie,6,milk,food,Wallet,12,13.99,08/06/2020 10:49 AM,Costa Rica,Istanbul,Amazon.com,53872,N,processor declined
3973,3874,Linzy,10, bike tires,bikes,UPI,apple,150.99,10/08/2020 07:04 AM,Dominican Republic,Buenos Aires,Publix.com,53873,N,insufficient funds
3974,3875,Elmira,4,bannana,food,internet banking,25,15.99,04/17/2020 07:12 PM,Singapore,Rio de Janeiro,Macys.com,53874,N,no inventory
3975,3876,Siana,3,hat,clothes,apple,24,40.99,06/27/2020 06:29 AM,Antarctica,Kobe,JCPenney.com,53875,Y,
3976,3877,Lindie,4,bannana,food,UPI,16,5.99,08/12/2020 04:37 PM,Mozambique,Hanga Roa,Target.com,53876,N,processor declined
3977,3878,Roxane,7,TV,electornic,UPI,1,500.99,12/27/2020 07:32 AM,United States,Oslo,KMart.com,53877,Y,
3978,3879,Gretal,6,milk,food,internet banking,10,3.99,11/27/2020 10:48 PM,Burkina Faso,Johannesburg,Ebay.com,53878,Y,
3979,3880,Corry,1,Shirt,clothes,UPI,12,6.99,12/21/2020 08:39 AM,Turkmenistan,Dresden,JCPenney.com,53879,N,payment gateway is misconfigured
3980,3881,Sabina,2,Pants,clothes,Wallet,18,40.99,11/15/2020 04:47 PM,Colombia,Pontianak,Publix.com,53880,Y,
3981,3882,Tonia,7,TV,electornic,card,6,500.99,07/18/2020 10:31 AM,Vanuatu,Sabha,Office Depot.com,53881,Y,
3982,3883,Nita,10, bike tires,bikes,UPI,17,300.99,12/25/2020 02:25 PM,Turks and Caicos Islands,Baghdad,CVS.com,53882,Y,
3983,3884,Kylynn,8,phone,electornic,UPI,8,500.99,04/04/2020 09:17 AM,Belarus,Kobe,Khols.com,53883,Y,
3984,3885,Lusa,1,Shirt,clothes,card,30,10.99,10/21/2020 08:22 PM,Syrian Arab Republic,Gaborone,Walmart.com,53884,N,insufficient funds
3985,3886,Berget,2,Pants,clothes,UPI,16,6.99,05/12/2020 03:45 AM,"Tanzania, United Republic of",Fredericton,Ebay.com,53885,N,insufficient funds
3986,3887,Ellette,5, eggs,food,Wallet,10,15.99,12/19/2020 03:52 AM,Brunei Darussalam,Tskhinvali,JCPenney.com,53886,Y,
3987,3888,Lindie,2,Pants,clothes,Wallet,26,10.99,06/16/2020 02:52 AM,India,Tampere,Walmart.com,53887,N,no inventory
3988,3889,Janey,4,bannana,food,Wallet,6,15.99,12/13/2020 04:55 PM,Botswana,Rawalpindi,Costco.com,53888,N,account has been closed
