Order_ID,Customer_ID,Name,Product_ID,Product_name,Product_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
5685,5586,Wareing,10, bike tires,bikes,9,199.99,07/20/2020 09:32 AM,Malaysia,Beirut,target.com,5690,Y,
5686,5587,Thema,8,phone,electornic,15,50.99,04/06/2020 10:10 AM,Chad,Sucre,walmart.com,4957,Y,
5687,5588,Kenney,8,phone,electornic,4,5.99,07/19/2020 12:07 PM,Equatorial Guinea,Fukuoka,bestbuy.com,7446,N,blocked by merchant account
5688,5589,Joachim,10, bike tires,bikes,9,199.99,07/23/2020 07:56 AM,Bouvet Island,C√≥rdoba,jcpenny.com,7031,N,blocked by merchant account
5689,5590,Kylander,2,Pants,clothes,3,10.99,06/14/2020 03:12 PM,Jordan,Belize City,khols.com,8236,Y,
5690,5591,Voletta,4,bannana,food,8,3.99,09/02/2020 01:27 AM,Oman,Arequipa,target.com,8793,Y,
5691,5592,Tomasina,8,phone,electornic,18,200.99,11/06/2020 12:37 AM,Italy,Vatican City,bestbuy.com,7630,Y,
5692,5593,Fredi,4,bannana,food,3,13.99,04/27/2020 11:29 AM,Colombia,Lviv,jcpenny.com,4566,N,payment gateway is misconfigured
5693,5594,Cookie,10, bike tires,bikes,16,150.99,01/08/2020 03:55 AM,Cape Verde,Damascus,khols.com,7801,Y,
5694,5595,Jethro,8,phone,electornic,4,200.99,04/21/2020 11:33 AM,Niue,Malm√∂,bestbuy.com,6841,Y,
5695,5596,Hourigan,3,hat,clothes,14,10.99,11/07/2020 03:59 PM,United Arab Emirates,Istanbul,jcpenny.com,5137,N,processor declined
5696,5597,Ovid,7,TV,electornic,20,500.99,02/03/2020 05:36 PM,Guinea-Bissau,D√ºsseldorf,jcpenny.com,6346,Y,
5697,5598,Kesley,9,bike,bikes,9,199.99,03/20/2020 12:24 PM,Bahamas,Surat,walmart.com,5056,N,Invalid credit card number
5698,5599,Eckblad,6,milk,food,20,13.99,05/17/2020 03:25 AM,United Kingdom,South Tarawa,walmart.com,7942,Y,
5699,5600,Konyn,4,bannana,food,4,6.99,08/21/2020 09:47 PM,Syrian Arab Republic,M√°laga,walmart.com,5482,N,purchase made while traveling
5700,5601,Ader,7,TV,electornic,7,200.99,04/04/2020 04:36 AM,Faroe Islands,Kuwait City,bestbuy.com,5280,Y,
5701,5602,Yate,10, bike tires,bikes,17,350.99,04/12/2020 04:22 PM,Burundi,Pago Pago,jcpenny.com,4806,N,insufficient funds
5702,5603,Carbo,9,bike,bikes,11,300.99,10/07/2020 09:19 AM,Kiribati,Malang,bestbuy.com,5590,N,payment gateway is misconfigured
5703,5604,Penelopa,6,milk,food,7,5.99,09/15/2020 11:25 AM,American Samoa,Ludhiana,walmart.com,8824,N,no inventory
5704,5605,Charmine,1,Shirt,clothes,4,10.99,08/22/2020 02:05 PM,Cameroon,Port-au-Prince,target.com,5017,N,no inventory
5705,5606,Wattenberg,10, bike tires,bikes,3,150.99,04/21/2020 06:01 PM,"Lao People""S Democratic Republic",Mexico City,jcpenny.com,7726,Y,
5706,5607,Lanita,9,bike,bikes,10,250.99,09/26/2020 06:19 AM,Malawi,Maputo,walmart.com,6455,Y,
5707,5608,Lorain,9,bike,bikes,4,300.99,02/15/2020 10:33 PM,Northern Mariana Islands,San Fernando,jcpenny.com,7350,N,account has been closed
5708,5609,Grosz,3,hat,clothes,11,40.99,12/10/2020 08:18 PM,Ireland,Vilnius,bestbuy.com,6088,N,blocked by merchant account
5709,5610,Jacinda,10, bike tires,bikes,5,350.99,05/12/2020 08:26 AM,Martinique,Oranjestad,target.com,4576,Y,
5710,5611,Killigrew,9,bike,bikes,14,300.99,04/16/2020 03:49 PM,Guadeloupe,Toronto,target.com,7089,Y,
5711,5612,Juliet,9,bike,bikes,8,300.99,02/02/2020 04:17 PM,Argentina,Malm√∂,jcpenny.com,5905,Y,
5712,5613,Karylin,6,milk,food,13,6.99,09/05/2020 01:05 PM,Mayotte,Bulawayo,bestbuy.com,7628,N,account has been closed
5713,5614,Faro,7,TV,electornic,18,500.99,08/28/2020 09:57 PM,Uganda,Fort-de-France,khols.com,6129,Y,
5714,5615,Wesle,5, eggs,food,13,13.99,09/06/2020 08:42 PM,"Virgin Islands, British",Pattaya,bestbuy.com,7489,N,processor declined
5715,5616,Henebry,9,bike,bikes,6,150.99,04/01/2020 08:35 PM,Niue,Aberdeen,bestbuy.com,6545,N,account has been closed
5716,5617,Fancie,5, eggs,food,1,15.99,06/22/2020 04:08 PM,Somalia,Ashgabat,khols.com,8761,N,no inventory
5717,5618,Cookie,6,milk,food,19,6.99,11/28/2020 03:08 PM,Serbia and Montenegro,Port Vila,jcpenny.com,8203,N,payment gateway is misconfigured
5718,5619,Peti,6,milk,food,2,6.99,12/02/2020 03:05 AM,Greece,Nashville,walmart.com,7086,N,payment gateway is misconfigured
5719,5620,McClimans,9,bike,bikes,5,150.99,07/17/2020 11:30 AM,Monaco,Jerusalem,walmart.com,4698,N,Credit card type isnít accepted
5720,5621,Willie,4,bannana,food,10,3.99,08/17/2020 10:40 AM,Trinidad and Tobago,Beijing,target.com,6508,Y,
5721,5622,Winnick,9,bike,bikes,12,250.99,11/05/2020 07:36 PM,Singapore,Jayapura,bestbuy.com,7202,N,expired card
5722,5623,Pitt,3,hat,clothes,20,40.99,10/27/2020 01:25 PM,Pakistan,Winnipeg,walmart.com,7565,N,purchase made while traveling
5723,5624,Roche,6,milk,food,12,6.99,01/02/2020 08:32 PM,Montserrat,Bergen,bestbuy.com,8496,Y,
5724,5625,Vacuva,7,TV,electornic,19,500.99,03/18/2020 02:59 PM,Ethiopia,Puerto Williams,jcpenny.com,4971,Y,
5725,5626,Dudley,5, eggs,food,18,15.99,05/24/2020 04:14 PM,France,Gothenburg,walmart.com,8576,N,expired card
5726,5627,Breed,1,Shirt,clothes,17,6.99,10/01/2020 05:45 AM,Macao,Vientiane,khols.com,6365,Y,
5727,5628,Holbrook,3,hat,clothes,19,40.99,04/14/2020 02:37 PM,Papua New Guinea,Forked River,khols.com,7891,Y,
5728,5629,Barrus,8,phone,electornic,10,500.99,04/22/2020 12:24 AM,Aruba,Kuwait City,jcpenny.com,5103,Y,
5729,5630,Payson,9,bike,bikes,6,150.99,09/17/2020 10:36 PM,Vanuatu,Srinagar,bestbuy.com,7996,Y,
5730,5631,Casimir,8,phone,electornic,14,100.99,07/05/2020 12:05 PM,Pakistan,Ouagadougou,target.com,6768,Y,
5731,5632,Tannie,2,Pants,clothes,4,5.99,09/18/2020 01:37 PM,Greece,City of Halifax,walmart.com,5938,Y,
5732,5633,Bendick,10, bike tires,bikes,11,250.99,01/06/2020 07:18 AM,Somalia,Christchurch,walmart.com,8451,N,payment gateway is misconfigured
5733,5634,Christine,6,milk,food,3,15.99,06/08/2020 02:47 AM,Sweden,Forked River,khols.com,4688,Y,
5734,5635,Stevy,4,bannana,food,8,5.99,04/22/2020 09:14 AM,Uganda,Athens,bestbuy.com,6740,N,expired card
5735,5636,Septima,3,hat,clothes,9,65.99,08/24/2020 01:07 AM,Norway,D√ºsseldorf,target.com,7253,Y,
5736,5637,Dominy,5, eggs,food,13,5.99,11/24/2020 06:17 PM,Djibouti,Philadelphia,khols.com,5292,N,no inventory
5737,5638,Posner,7,TV,electornic,18,200.99,06/21/2020 10:08 PM,Pitcairn,Port-au-Prince,jcpenny.com,8070,N,purchase made while traveling
5738,5639,Wesle,7,TV,electornic,18,50.99,10/15/2020 06:47 AM,Sweden,Baghdad,jcpenny.com,5993,N,account has been closed
5739,5640,Jeanne,8,phone,electornic,19,5.99,05/28/2020 12:05 AM,Peru,Stockholm,khols.com,6851,Y,
5740,5641,Gert,6,milk,food,13,13.99,04/24/2020 03:53 AM,Greece,Cardiff,target.com,4639,Y,
5741,5642,Armanda,6,milk,food,10,6.99,01/11/2020 05:34 PM,Marshall Islands,Mexico City,walmart.com,8174,Y,
5742,5643,Othilia,6,milk,food,12,15.99,04/06/2020 02:00 AM,Tunisia,Paramaribo,walmart.com,4667,N,expired card
5743,5644,Stelle,2,Pants,clothes,11,40.99,01/25/2020 09:23 PM,Portugal,Podgorica,bestbuy.com,7153,N,blocked by merchant account
5744,5645,Bandeen,2,Pants,clothes,19,10.99,06/09/2020 12:55 PM,Sao Tome and Principe,Louisville,target.com,6574,Y,
5745,5646,Rosette,2,Pants,clothes,18,40.99,01/13/2020 11:59 AM,"Lao People""S Democratic Republic",Bilbao,target.com,8216,N,incorrectly entered information
5746,5647,Junie,9,bike,bikes,19,199.99,04/23/2020 09:09 AM,Solomon Islands,Baltimore,target.com,6130,Y,
5747,5648,Kiersten,2,Pants,clothes,17,40.99,12/06/2020 12:26 PM,Albania,Havana,walmart.com,4764,N,payment gateway is misconfigured
5748,5649,Zetta,7,TV,electornic,17,500.99,06/09/2020 06:01 AM,India,Dunedin,jcpenny.com,7467,N,incorrectly entered information
5749,5650,Azeria,5, eggs,food,10,6.99,02/04/2020 10:20 AM,√Öland Islands,Mexicali,walmart.com,7193,Y,
5750,5651,Lauraine,1,Shirt,clothes,5,65.99,06/04/2020 12:03 AM,United Kingdom,Zagreb,walmart.com,5263,Y,
5751,5652,Aaberg,2,Pants,clothes,9,10.99,07/23/2020 01:32 AM,Turkmenistan,Tskhinvali,khols.com,8732,N,purchase made while traveling
5752,5653,Shields,6,milk,food,16,6.99,01/28/2020 04:32 PM,France,Riverside,target.com,5563,N,processor declined
5753,5654,Hartnett,1,Shirt,clothes,5,65.99,06/12/2020 07:13 AM,Singapore,City of San Marino,bestbuy.com,5161,Y,
5754,5655,Sibyls,4,bannana,food,10,15.99,06/25/2020 12:37 AM,El Salvador,Cartagena,target.com,8584,N,processor declined
5755,5656,Love,8,phone,electornic,6,500.99,03/04/2020 08:47 AM,Spain,Cairns,target.com,7532,Y,
5756,5657,Beniamino,1,Shirt,clothes,14,65.99,08/01/2020 03:57 PM,Oman,Ciudad del Este,jcpenny.com,8588,N,processor declined
5757,5658,Jefferey,9,bike,bikes,14,199.99,05/20/2020 08:09 PM,Maldives,Taichung,khols.com,7954,N,incorrectly entered information
5758,5659,Bow,5, eggs,food,20,5.99,12/13/2020 04:06 PM,Uzbekistan,Cleveland,jcpenny.com,7733,Y,
5759,5660,Papageno,1,Shirt,clothes,18,40.99,10/27/2020 06:47 PM,Egypt,Kingstown,walmart.com,8378,Y,
5760,5661,Podvin,3,hat,clothes,18,65.99,04/08/2020 09:00 AM,√Öland Islands,Koror,target.com,5439,N,account has been closed
5761,5662,Gilbertson,7,TV,electornic,17,100.99,08/10/2020 10:01 AM,Czech Republic,Providence,target.com,5414,N,payment gateway is misconfigured
5762,5663,Louanna,2,Pants,clothes,20,6.99,04/17/2020 05:23 PM,Malta,Toronto,bestbuy.com,5799,Y,
5763,5664,Dahlia,10, bike tires,bikes,17,199.99,09/11/2020 09:20 PM,China,Strasbourg,khols.com,6085,N,no inventory
5764,5665,Corabella,4,bannana,food,9,15.99,05/06/2020 02:55 AM,Congo,Wuhan,bestbuy.com,6637,Y,
5765,5666,Merat,2,Pants,clothes,19,6.99,01/06/2020 01:09 AM,Reunion,Hamilton,bestbuy.com,8298,Y,
5766,5667,Sheedy,1,Shirt,clothes,4,6.99,04/24/2020 05:36 PM,Pitcairn,Buffalo,khols.com,7551,Y,
5767,5668,Wittie,6,milk,food,10,15.99,08/29/2020 07:39 PM,Luxembourg,Dongguan,bestbuy.com,4538,Y,
5768,5669,Dituri,7,TV,electornic,10,200.99,04/21/2020 09:14 PM,Congo,Taichung,target.com,6719,Y,
5769,5670,Brodench,5, eggs,food,3,3.99,12/21/2020 06:24 PM,Lesotho,Rome,bestbuy.com,6077,Y,
5770,5671,Khorma,10, bike tires,bikes,9,199.99,03/31/2020 04:34 AM,Tonga,Hai Phong,walmart.com,8600,Y,
5771,5672,Monk,10, bike tires,bikes,12,150.99,06/25/2020 06:50 PM,Christmas Island,Sana'a,bestbuy.com,4984,Y,
5772,5673,Zeeba,6,milk,food,1,15.99,12/14/2020 11:18 AM,Ecuador,Montevideo,target.com,6189,N,payment gateway is misconfigured
5773,5674,Oster,9,bike,bikes,11,300.99,02/28/2020 03:17 PM,Tunisia,Osaka,walmart.com,6635,N,Invalid credit card number
5774,5675,Kress,2,Pants,clothes,2,40.99,10/12/2020 12:06 PM,South Georgia and the South Sandwich Islands,Tel Aviv,khols.com,6940,Y,
5775,5676,Center,7,TV,electornic,10,50.99,12/29/2020 07:51 PM,Guam,Rabi Island,bestbuy.com,8738,Y,
5776,5677,Jotham,4,bannana,food,7,5.99,04/08/2020 12:11 AM,Venezuela,Ottawa,walmart.com,4815,N,insufficient funds
5777,5678,Berard,10, bike tires,bikes,2,300.99,12/08/2020 08:47 AM,Turkmenistan,Baltimore,bestbuy.com,5713,N,Credit card type isnít accepted
5778,5679,Callista,9,bike,bikes,18,250.99,12/31/2020 10:17 AM,Sierra Leone,M√©rida,jcpenny.com,8272,N,expired card
5779,5680,Wyn,2,Pants,clothes,5,40.99,02/13/2020 08:04 AM,Madagascar,Agartala,jcpenny.com,7916,N,account has been closed
5780,5681,Rad,9,bike,bikes,19,350.99,01/17/2020 07:09 AM,Saint Kitts and Nevis,Podgorica,walmart.com,6482,Y,
5781,5682,Loeb,6,milk,food,10,13.99,08/21/2020 12:08 PM,Greece,Hiroshima,khols.com,4570,N,account has been closed
5782,5683,Charmine,3,hat,clothes,19,5.99,11/15/2020 04:51 AM,Guinea-Bissau,The Hague,bestbuy.com,4972,Y,
5783,5684,Salvidor,7,TV,electornic,5,5.99,10/20/2020 10:20 PM,Uzbekistan,Manchester,jcpenny.com,8786,N,no inventory
5784,5685,Delila,9,bike,bikes,14,350.99,06/02/2020 08:33 AM,Guernsey,Palma,jcpenny.com,7879,N,processor declined
5785,5686,Stover,7,TV,electornic,18,5.99,01/21/2020 12:21 AM,Hungary,Austin,walmart.com,6636,N,Credit card type isnít accepted
5786,5687,Ciro,10, bike tires,bikes,15,300.99,08/29/2020 04:45 AM,Switzerland,Guwahati,target.com,5299,Y,
5787,5688,Ciro,4,bannana,food,13,6.99,08/25/2020 03:39 PM,Mayotte,Canberra,khols.com,5283,Y,
5788,5689,Jethro,9,bike,bikes,3,150.99,04/11/2020 09:28 PM,Angola,Almaty,khols.com,8474,N,insufficient funds
5789,5690,Kenwood,7,TV,electornic,5,100.99,05/25/2020 09:08 PM,French Polynesia,Phoenix,target.com,6171,N,blocked by merchant account
5790,5691,Corilla,6,milk,food,20,6.99,09/14/2020 02:07 PM,French Southern Territories,Harbin,jcpenny.com,7960,Y,
5791,5692,Lasley,10, bike tires,bikes,15,300.99,07/27/2020 05:59 PM,Japan,Nanjing,bestbuy.com,8016,N,Invalid credit card number
5792,5693,Tatianas,7,TV,electornic,12,50.99,07/04/2020 08:57 AM,Nigeria,Abidjan,target.com,7538,N,insufficient funds
5793,5694,Elbertina,5, eggs,food,11,3.99,09/28/2020 02:49 AM,Saint Pierre and Miquelon,Belmopan,walmart.com,4501,Y,
5794,5695,Guildroy,4,bannana,food,5,15.99,07/12/2020 06:46 PM,Gambia,Khartoum,bestbuy.com,7636,Y,
5795,5696,Sprage,2,Pants,clothes,10,65.99,12/20/2020 06:46 AM,Romania,Stanley,jcpenny.com,6907,N,Credit card type isnít accepted
5796,5697,Nedrud,8,phone,electornic,13,500.99,07/08/2020 05:02 AM,Israel,Niamey,walmart.com,6067,Y,
5797,5698,Poll,1,Shirt,clothes,11,10.99,12/05/2020 12:40 AM,Kuwait,Manaus,bestbuy.com,7346,Y,
5798,5699,Secrest,6,milk,food,1,13.99,01/27/2020 11:04 AM,Kenya,Winnipeg,jcpenny.com,8546,Y,
5799,5700,Merat,3,hat,clothes,18,10.99,09/29/2020 03:24 PM,Angola,Lusaka,jcpenny.com,5289,Y,
5800,5701,Goode,10, bike tires,bikes,4,150.99,06/16/2020 03:56 PM,Colombia,Zamboanga City,bestbuy.com,7682,N,purchase made while traveling
5801,5702,Maurine,9,bike,bikes,14,250.99,01/28/2020 02:05 PM,Puerto Rico,Ponta Delgada,target.com,6045,N,expired card
5802,5703,Colleen,2,Pants,clothes,15,5.99,03/17/2020 05:50 AM,Eritrea,Odessa,jcpenny.com,6682,N,processor declined
5803,5704,Norvol,5, eggs,food,3,6.99,12/27/2020 03:52 AM,Indonesia,Palikir,walmart.com,5960,N,account has been closed
5804,5705,Jacqui,1,Shirt,clothes,15,6.99,07/17/2020 04:52 PM,Philippines,Tucson,jcpenny.com,6477,N,expired card
5805,5706,Fink,5, eggs,food,15,15.99,02/19/2020 09:07 PM,Congo,Liverpool,target.com,8527,Y,
5806,5707,Nester,1,Shirt,clothes,7,65.99,11/05/2020 09:42 AM,Equatorial Guinea,Zapopan,khols.com,5821,Y,
5807,5708,Braun,9,bike,bikes,11,250.99,07/24/2020 06:12 PM,Turkey,Douglas,target.com,6918,N,incorrectly entered information
5808,5709,Zamora,3,hat,clothes,12,5.99,01/04/2020 02:29 PM,Anguilla,Paris,khols.com,6794,Y,
5809,5710,Colleen,2,Pants,clothes,7,6.99,12/10/2020 04:35 PM,Argentina,San Antonio,khols.com,5891,N,processor declined
5810,5711,An,1,Shirt,clothes,8,5.99,11/01/2020 02:43 PM,"Palestinian Territory, Occupied",St. John's,target.com,5804,N,incorrectly entered information
5811,5712,Margarete,3,hat,clothes,19,65.99,01/03/2020 05:46 AM,Bangladesh,Tagbilaran,khols.com,8117,Y,
5812,5713,Swanhildas,6,milk,food,16,3.99,07/01/2020 02:33 PM,Slovenia,Surat Thani,khols.com,7791,N,Invalid credit card number
5813,5714,Rogerio,3,hat,clothes,13,40.99,08/07/2020 02:04 AM,Liberia,Louisville,walmart.com,4533,N,Credit card type isnít accepted
5814,5715,Cornelia,4,bannana,food,2,15.99,06/09/2020 12:23 AM,Zimbabwe,Denpasar,khols.com,4831,N,no inventory
5815,5716,Mullane,3,hat,clothes,15,10.99,06/08/2020 10:52 PM,United Kingdom,Da Nang,bestbuy.com,7683,N,account has been closed
5816,5717,Joni,9,bike,bikes,12,300.99,10/10/2020 12:02 PM,"Moldova, Republic of",Berlin,bestbuy.com,8615,N,incorrectly entered information
5817,5718,Schwejda,9,bike,bikes,10,300.99,04/24/2020 06:19 AM,Panama,Belize City,khols.com,4631,Y,
5818,5719,Doig,5, eggs,food,6,5.99,08/25/2020 11:20 PM,Gabon,Pekanbaru,target.com,5703,Y,
5819,5720,Boycey,9,bike,bikes,1,150.99,01/07/2020 01:02 PM,Peru,Rockhampton,bestbuy.com,6398,Y,
5820,5721,Orpah,1,Shirt,clothes,8,6.99,03/23/2020 11:26 PM,Sweden,Djibouti (city),walmart.com,5033,N,Invalid credit card number
5821,5722,Ellerey,5, eggs,food,16,15.99,04/06/2020 02:02 PM,"Lao People""S Democratic Republic",Nassau,walmart.com,7471,N,incorrectly entered information
5822,5723,Delp,1,Shirt,clothes,5,6.99,10/27/2020 10:41 AM,Iceland,Kaesong,target.com,8880,N,blocked by merchant account
5823,5724,Mata,5, eggs,food,9,15.99,12/17/2020 12:40 PM,Comoros,San Carlos de Bariloche,jcpenny.com,4595,N,insufficient funds
5824,5725,Friede,2,Pants,clothes,20,65.99,10/14/2020 07:39 PM,Ethiopia,Hilo,walmart.com,5009,Y,
5825,5726,Rhu,10, bike tires,bikes,7,199.99,04/20/2020 06:20 AM,Bangladesh,Bishkek,bestbuy.com,5398,Y,
5826,5727,Salvidor,7,TV,electornic,3,100.99,11/04/2020 01:12 AM,Mongolia,Chongqing,walmart.com,7237,Y,
5827,5728,Autrey,3,hat,clothes,8,6.99,10/13/2020 04:09 PM,"Virgin Islands, U.S.",Shijiazhuang,khols.com,8450,Y,
5828,5729,Hebner,8,phone,electornic,5,50.99,09/11/2020 02:00 PM,Mayotte,Miri,walmart.com,6269,Y,
5829,5730,Engdahl,1,Shirt,clothes,13,40.99,04/04/2020 03:55 PM,Haiti,Antananarivo,walmart.com,7021,N,insufficient funds
5830,5731,Thema,8,phone,electornic,20,200.99,08/02/2020 03:32 PM,Afghanistan,Naples,khols.com,8732,N,account has been closed
5831,5732,Gualtiero,9,bike,bikes,9,150.99,10/23/2020 12:57 AM,Morocco,Palma,bestbuy.com,8864,N,Invalid credit card number
5832,5733,Johanna,8,phone,electornic,19,100.99,04/04/2020 08:21 AM,New Zealand,Jayapura,target.com,6615,N,expired card
5833,5734,Leonard,3,hat,clothes,7,10.99,10/15/2020 01:51 PM,Azerbaijan,Palma,khols.com,6631,Y,
5834,5735,Felizio,4,bannana,food,19,6.99,01/21/2020 06:43 AM,"Korea, Democratic People""S Republic of",Bucharest,target.com,7593,N,payment gateway is misconfigured
5835,5736,Jehu,6,milk,food,1,13.99,04/12/2020 09:05 AM,Norfolk Island,Lagos,bestbuy.com,8656,Y,
5836,5737,Phi,4,bannana,food,9,15.99,01/11/2020 04:41 AM,Djibouti,Xining,khols.com,7043,N,processor declined
5837,5738,Arvo,1,Shirt,clothes,9,65.99,07/15/2020 05:44 AM,Niue,Dushanbe,jcpenny.com,7803,Y,
5838,5739,Garlinda,7,TV,electornic,17,200.99,09/29/2020 07:03 PM,Togo,St. George's,khols.com,6484,Y,
5839,5740,Argus,10, bike tires,bikes,9,300.99,05/30/2020 10:51 PM,Kiribati,Veracruz,khols.com,5219,N,Invalid credit card number
5840,5741,Ramona,5, eggs,food,3,6.99,04/03/2020 08:41 PM,Venezuela,Chiang Mai,walmart.com,4678,N,account has been closed
5841,5742,Merell,1,Shirt,clothes,18,40.99,05/15/2020 04:16 AM,Costa Rica,El Paso,bestbuy.com,4627,N,account has been closed
5842,5743,Erb,10, bike tires,bikes,15,199.99,11/22/2020 06:13 PM,Latvia,Singapore,jcpenny.com,7126,Y,
5843,5744,Terrence,7,TV,electornic,14,50.99,11/13/2020 05:00 AM,"Palestinian Territory, Occupied",Tianjin,khols.com,5550,N,insufficient funds
5844,5745,Wittie,1,Shirt,clothes,16,10.99,11/12/2020 06:08 PM,Malawi,Memphis,khols.com,5115,N,payment gateway is misconfigured
5845,5746,Autrey,3,hat,clothes,10,6.99,05/24/2020 03:53 PM,Bermuda,Moroni,walmart.com,8949,N,processor declined
5846,5747,Sothena,4,bannana,food,18,6.99,10/19/2020 06:31 PM,Malaysia,Sitka,walmart.com,5744,N,incorrectly entered information
5847,5748,Caitlin,1,Shirt,clothes,16,5.99,09/18/2020 07:01 AM,Japan,Prague,walmart.com,7600,N,incorrectly entered information
5848,5749,Septima,4,bannana,food,19,13.99,06/09/2020 06:33 PM,Japan,Nakhon Ratchasima,bestbuy.com,8458,Y,
5849,5750,Pillsbury,3,hat,clothes,7,65.99,02/28/2020 06:28 PM,New Caledonia,Aberdeen,walmart.com,6938,Y,
5850,5751,Roarke,5, eggs,food,13,6.99,08/02/2020 12:55 PM,Denmark,The Valley,jcpenny.com,8981,N,purchase made while traveling
5851,5752,Milde,8,phone,electornic,15,50.99,03/14/2020 10:19 PM,Haiti,Road Town,bestbuy.com,4833,Y,
5852,5753,Prober,3,hat,clothes,9,5.99,02/12/2020 09:08 AM,Switzerland,Dammam,khols.com,5639,Y,
5853,5754,Lilas,7,TV,electornic,7,100.99,05/07/2020 05:42 PM,Cocos (Keeling) Islands,Toulouse,jcpenny.com,5100,Y,
5854,5755,Herrera,5, eggs,food,5,6.99,08/13/2020 10:32 PM,Mexico,Bern,walmart.com,5745,N,blocked by merchant account
5855,5756,Cookie,10, bike tires,bikes,4,300.99,07/05/2020 02:28 PM,Vanuatu,D√ºsseldorf,khols.com,8424,Y,
5856,5757,Rosette,10, bike tires,bikes,8,150.99,01/29/2020 11:23 PM,Bermuda,Yaren District,khols.com,5925,Y,
5857,5758,Chandler,6,milk,food,1,5.99,06/24/2020 03:31 PM,Malawi,Nizhny Novgorod,khols.com,5896,N,purchase made while traveling
5858,5759,Douglass,7,TV,electornic,11,100.99,02/08/2020 10:02 AM,Ukraine,Baghdad,bestbuy.com,8514,Y,
5859,5760,Sigfrid,5, eggs,food,14,5.99,05/27/2020 01:22 AM,Philippines,Rosario,bestbuy.com,6279,Y,
5860,5761,Grayce,1,Shirt,clothes,19,40.99,01/18/2020 12:35 AM,Sao Tome and Principe,Belgrade,target.com,6766,N,no inventory
5861,5762,Screens,5, eggs,food,20,6.99,12/30/2020 06:55 AM,Norway,Maputo,target.com,7145,N,processor declined
5862,5763,Tillford,10, bike tires,bikes,1,300.99,06/23/2020 10:20 PM,Sudan,Valencia,jcpenny.com,4729,N,expired card
5863,5764,Morgun,1,Shirt,clothes,14,10.99,08/10/2020 09:15 PM,Senegal,Magadan,khols.com,5125,N,purchase made while traveling
5864,5765,LaRue,3,hat,clothes,20,6.99,03/04/2020 09:07 PM,Falkland Islands (Malvinas),Pontianak,bestbuy.com,6207,Y,
5865,5766,Albertine,7,TV,electornic,9,200.99,07/08/2020 11:17 AM,"Korea, Democratic People""S Republic of",City of Halifax,walmart.com,5269,Y,
5866,5767,Jotham,8,phone,electornic,3,5.99,11/30/2020 05:22 PM,Argentina,Lisbon,khols.com,6801,N,no inventory
5867,5768,Calhoun,2,Pants,clothes,15,5.99,05/22/2020 03:19 PM,Togo,Charlotte Amalie,walmart.com,7351,N,Invalid credit card number
5868,5769,Fredi,2,Pants,clothes,9,65.99,07/15/2020 01:33 AM,Central African Republic,Rio de Janeiro,bestbuy.com,7929,Y,
5869,5770,Donell,6,milk,food,1,6.99,12/28/2020 08:31 PM,Suriname,Jeddah,khols.com,8223,N,insufficient funds
5870,5771,Ferino,7,TV,electornic,1,5.99,01/15/2020 03:38 AM,Dominica,Santiago,jcpenny.com,5232,Y,
5871,5772,Howlyn,4,bannana,food,19,5.99,06/13/2020 05:33 PM,"Virgin Islands, U.S.",Stepanakert,khols.com,4774,N,account has been closed
5872,5773,Whittaker,10, bike tires,bikes,14,350.99,11/06/2020 06:26 PM,Namibia,Malabo,khols.com,5698,Y,
5873,5774,Heisel,9,bike,bikes,11,150.99,10/01/2020 05:22 AM,Bermuda,Jerusalem,jcpenny.com,8888,N,expired card
5874,5775,Horan,7,TV,electornic,20,200.99,04/20/2020 09:23 PM,Norfolk Island,Vaduz,jcpenny.com,5292,N,Credit card type isnít accepted
5875,5776,Charmine,5, eggs,food,7,15.99,03/23/2020 10:37 PM,Sierra Leone,Greenwich,bestbuy.com,5670,N,expired card
5876,5777,Tice,1,Shirt,clothes,14,5.99,12/08/2020 05:50 PM,Cayman Islands,Sacramento,bestbuy.com,5201,N,no inventory
5877,5778,Olympium,7,TV,electornic,18,50.99,08/11/2020 03:14 PM,Ukraine,Kuala Lumpur,jcpenny.com,7234,Y,
5878,5779,Croix,1,Shirt,clothes,2,10.99,05/04/2020 11:42 PM,Gabon,Sacramento,jcpenny.com,6347,N,expired card
5879,5780,Fairweather,5, eggs,food,7,15.99,05/05/2020 12:36 AM,Uruguay,Yellowknife,walmart.com,7119,N,processor declined
5880,5781,Magnolia,5, eggs,food,13,3.99,08/15/2020 01:57 AM,Falkland Islands (Malvinas),Udon Thani,walmart.com,4600,Y,
5881,5782,Bergman,2,Pants,clothes,5,10.99,01/30/2020 11:46 AM,"Congo, The Democratic Republic of the",Basra,walmart.com,7366,Y,
5882,5783,Slifka,6,milk,food,20,3.99,12/12/2020 06:30 AM,United States Minor Outlying Islands,Algiers,bestbuy.com,7057,Y,
5883,5784,Dichy,1,Shirt,clothes,14,10.99,09/24/2020 11:59 PM,Poland,Malang,jcpenny.com,5192,Y,
5884,5785,Chrystel,2,Pants,clothes,9,40.99,01/19/2020 06:08 PM,Tonga,Aarhus,jcpenny.com,7530,N,payment gateway is misconfigured
5885,5786,Leffen,3,hat,clothes,4,10.99,06/21/2020 03:05 AM,Mauritius,Adelaide,walmart.com,5016,N,blocked by merchant account
